-1.357928872108459473e+00,-3.319537162780761719e+00,2.348580121994018555e+00,8.046379685401916504e-01,-4.078087806701660156e+00,-1.194134831428527832e+00,-9.353165030479431152e-01,3.320830821990966797e+00
-2.966948270797729492e+00,-3.646474361419677734e+00,-3.842868566513061523e+00,-3.186824560165405273e+00,-1.264815449714660645e+00,-4.359449863433837891e+00,-1.901347041130065918e+00,-6.449190974235534668e-01
-3.194337844848632812e+00,-3.623306274414062500e+00,-2.844362497329711914e+00,-3.594909429550170898e+00,-1.794043302536010742e+00,3.579899072647094727e+00,-4.090082645416259766e+00,-2.787459611892700195e+00
2.984532833099365234e+00,-1.810758352279663086e+00,-4.230185508728027344e+00,7.901276946067810059e-01,-2.634748935699462891e+00,-3.824975013732910156e+00,3.605803251266479492e+00,-4.731760978698730469e+00
2.295980930328369141e+00,-1.375334262847900391e+00,-2.314888238906860352e+00,-3.276012420654296875e+00,-3.198181867599487305e+00,-2.329768896102905273e+00,-1.070540070533752441e+00,-3.514585971832275391e+00
2.305372238159179688e+00,-2.459245681762695312e+00,-2.570532560348510742e+00,-1.483948707580566406e+00,-2.841731309890747070e+00,-2.248500108718872070e+00,-4.982788085937500000e+00,-4.537861049175262451e-01
-1.765484571456909180e+00,2.401468038558959961e+00,-3.339832782745361328e+00,-2.717432975769042969e+00,-3.201506614685058594e+00,-1.108956217765808105e+00,-1.068050026893615723e+00,-1.781211495399475098e+00
-1.594406008720397949e+00,-3.438491821289062500e+00,-2.305519819259643555e+00,-2.672287702560424805e+00,-2.331876993179321289e+00,-3.798622369766235352e+00,-3.002147197723388672e+00,-3.754583835601806641e+00
