-1.267874717712402344e+00,-2.291862964630126953e+00,3.916730582714080811e-01
-4.383815079927444458e-02,-1.961251050233840942e-01,4.857348799705505371e-01
3.614822626113891602e-01,2.003207206726074219e+00,3.029061555862426758e+00
1.375843524932861328e+00,-2.201175212860107422e+00,-8.659167885780334473e-01
2.839282155036926270e-01,1.261162638664245605e+00,-4.789356887340545654e-01
2.829965591430664062e+00,1.907636880874633789e+00,3.076893091201782227e-01
-1.418597579002380371e+00,1.992393016815185547e+00,-1.050368428230285645e+00
6.162179708480834961e-01,1.671658515930175781e+00,-7.756817936897277832e-01
