1.183582901954650879e+00,-2.936251163482666016e-01,-1.057573556900024414e+00
2.136637449264526367e+00,2.411736488342285156e+00,-9.628908038139343262e-01
-2.691884636878967285e-01,9.225511550903320312e-01,2.821247279644012451e-02
-1.378372907638549805e+00,2.042417049407958984e+00,-1.223533272743225098e+00
2.274170637130737305e+00,-6.004345044493675232e-02,1.701291441917419434e+00
-8.845613896846771240e-02,2.235308885574340820e+00,2.117247581481933594e+00
-1.668666362762451172e+00,-1.439106941223144531e+00,1.275452375411987305e-01
