-5.579463243484497070e-01,6.651753187179565430e-01,1.047388553619384766e+00,-4.037236869335174561e-01,6.362574696540832520e-01,1.214079141616821289e+00
-4.216289818286895752e-01,8.843015432357788086e-01,1.567847490310668945e+00,6.465884447097778320e-01,-3.560572564601898193e-01,-2.975016534328460693e-01
1.060442447662353516e+00,7.377838492393493652e-01,3.065901398658752441e-01,1.176220417022705078e+00,-9.016348049044609070e-03,5.548665523529052734e-01
1.419201970100402832e+00,6.822363138198852539e-01,-5.575863122940063477e-01,6.460074782371520996e-01,1.934126377105712891e+00,1.353443741798400879e+00
2.340744256973266602e+00,9.767101407051086426e-01,1.601540684700012207e+00,-1.331745535135269165e-01,1.592739462852478027e+00,-7.815242409706115723e-01
2.131068229675292969e+00,-5.212661623954772949e-01,1.098314523696899414e+00,1.936903953552246094e+00,1.356487274169921875e+00,-3.019212782382965088e-01
1.873389840126037598e+00,-3.601140081882476807e-01,-5.009701251983642578e-01,-1.593619585037231445e-01,-8.996964693069458008e-01,-6.414559483528137207e-01
